seiban,fX,fY,prefectures
ZZ1814：宮崎味岡生コンクリート（株）　第一工場諸塚：BP他社プラント,131.35526,32.51957,45宮崎県
ZZ1815：（有）諸塚共同ナマコン：BP他社プラント,131.35526,32.51957,45宮崎県
ZZ1816：井手生コン（株）：BP他社プラント,131.2438,31.4919,45宮崎県
ZZ1817：（株）南郷生コンクリート工業：BP他社プラント,131.33972,32.40155,45宮崎県
ZZ1833：江川ブロック工業（株）　生コン事業部北郷工場：BP他社プラント,131.38443,31.65896,45宮崎県
ZZ1818：第一コンクリート工業（株）：BP他社プラント,131.3774,31.59389,45宮崎県
ZZ1819：太陽工業コンクリート（株）　日向工場：BP他社プラント,131.63678,32.42727,45宮崎県
ZZ1820：西部生コン（株）：BP他社プラント,131.0029,31.76204,45宮崎県
ZZ1821：あさひ生コン（株）　日向工場：BP他社プラント,131.64658,32.45052,45宮崎県
ZB0160：宮崎生コン（株）　えびの工場：BP他社プラント,130.83806,32.04022,45宮崎県
ZZ1823：高鍋生コン（株）：BP他社プラント,131.53006,32.13341,45宮崎県
ZZ1824：宮崎レミコン（株）：BP他社プラント,131.43379,31.83804,45宮崎県
ZZ1825：あさひ生コン（株）　川南工場：BP他社プラント,131.53595,32.20977,45宮崎県
ZZ1826：あさひ生コン（株）　高原工場：BP他社プラント,130.99013,31.9433,45宮崎県
SB3211：（株）神生：DASH-H225EvoⅢ130H　DSH-225,131.45078,31.88087,45宮崎県
SN1738：味岡建設（株）生コン事業部　村所工場：BP他社プラント　Hyper-130　it's-B REAL ITBR DSH-130,131.16229,32.26229,45宮崎県
SB3281：（株）河北　生コン事業部：DASH-H225EvoⅢ110R,131.53073,32.24618,45宮崎県
SB2310：東諸建設事業協同組合：ＲＡＩ－１５０Ｐ－５Ｔ　ITBP　200N-225,131.349,31.99045,45宮崎県
ZB0003：宮崎味岡生コンクリート（株）　第三工場新富：BP他社プラント,131.47403,32.06277,45宮崎県
SB2538：都栄工業（株）：ＲＡⅢ－２５０Ｐ－７　ITBP,131.41629,32.0774,45宮崎県
SB6889：（株）ヤマウ　宮崎工場：ＳＤ－１００Ｐ－５Ｔ,131.3363,31.95104,45宮崎県
SB3120：大淀開発（株）　生コン工場：DASH-N225EvoⅡ095H-TRI　200N-225,131.09851,31.70768,45宮崎県
SB2961：宮崎味岡生コンクリート（株）　第四工場串間：DASH-225Evo2L-ITB　ＳＩＴＢ,131.22523,31.44674,45宮崎県
ZZ2417：味岡生コンクリート（株）　椎葉工場（操業停止中）：BP他社プラント,131.16013,32.5043,45宮崎県
ZZ2418：（株）コーソク　都城工場：BP他社プラント,131.07651,31.81831,45宮崎県
ZZ2844：門川建設業事業協同組合：BP他社プラント,131.65102,32.50122,45宮崎県
ZZ2845：（株）谷口組：BP他社プラント,131.25183,31.56423,45宮崎県
ZZ2846：中央クリエート（株）：BP他社プラント,131.38632,31.92634,45宮崎県
ZZ2847：都北産業（株）：BP他社プラント,131.09663,31.7534,45宮崎県
ZZ2848：（株）トミシゲ：BP他社プラント,131.64664,32.58645,45宮崎県
ZZ2849：南部建設業事業協同組合：BP他社プラント,131.37306,31.54686,45宮崎県
ZZ2850：（株）日南セメント瓦工業所：BP他社プラント,131.42986,31.61275,45宮崎県
ZZ2851：北辰運輸（株）：BP他社プラント,131.44608,31.89926,45宮崎県
SN1875：（株）高千穂生コン　延岡工場：BP他社プラント　it'-B REAL ITBR,131.69608,32.59578,45宮崎県
SB2108：味岡西諸地区建設事業協同組合：Ｍ９Ｄ－１５０Ｐ－６　ITBP,130.97598,32.06887,45宮崎県
SB2969：木田組生コン（株）　田野工場：DASH-275EvoG-ITB　ＳＩＴＢ,131.26483,31.83563,45宮崎県
SB2799：西都生コン（株）：ＳＲＡⅢ－１２ＶＭ－２５０Ｐ ITBR,131.40245,32.11948,45宮崎県
SB2609：宮崎生コン（株）　日向工場：ＮＲＡⅢ－２５０Ｐ　TRI,131.63643,32.40289,45宮崎県
SB2664：（株）親和コンクリート工業所：ＲＡⅡ－１５０Ｐ－６Ｔ　ADV,130.99861,31.97964,45宮崎県
SB2698：（株）岡﨑組：ＮＲＡⅣ－２５０Ｐ,131.45181,31.8989,45宮崎県
SB1164：（株）ムツミ　切原ダム作業所：ＢＰＵ－５６３ＢＩ,131.48686,32.21002,45宮崎県
ZZ2930：椎葉生コンクリート（株）：BP他社プラント,131.16013,32.5043,45宮崎県
SB2447：仲摩商事（株）　日向生コン工場：Ⅱ-10PⅡ-200P-7t　ITBR,131.65027,32.44685,45宮崎県
SB3363：都城生コン（株）：DASH-H225EvoⅢ110H,131.09663,31.7534,45宮崎県
SB7086：山口コンクリート：ＳＳｄ－１１０Ｐ－５,131.38275,31.98721,45宮崎県
SB7101：味岡リース（株）　東郷営業所：Ｂａｔｃｈ－Ｐａｃｋ－５００,131.51021,32.39919,45宮崎県
SN-922：丸山生コンクリート工業（株）：BP他社プラント　操作盤（SVF）及び計量装置一部,131.37788,31.59466,45宮崎県
ZZ2931：味岡リース（株）　都城生コン（株）：BP他社プラント,131.09663,31.7534,45宮崎県
SB3243：（株）三共　えびの工場：DASH-H130EvoⅠ060H-ITBR DSH-130,130.81761,32.05104,45宮崎県
ZZ1989：熊毛生コンクリート（株）　志戸子工場：BP他社プラント,130.51759,30.44412,46鹿児島県
ZZ1834：（株）サンコー　末吉工場：BP他社プラント,130.9903,31.68967,46鹿児島県
ZZ1839：薩摩コンクリート（株）　指宿工場：BP他社プラント,130.62076,31.21489,46鹿児島県
KB0004：北薩生コンクリート（株） 鹿児島工場：BP他社プラント,130.485,31.65868,46鹿児島県
ZZ1841：薩摩コンクリート（株）　喜入工場：BP他社プラント,130.51311,31.35329,46鹿児島県
ZZ1842：鹿児島菱光コンクリート（株） 本社工場：BP他社プラント,130.55115,31.54849,46鹿児島県
ZZ1843：北南コンクリート（株）：BP他社プラント,131.00111,30.71777,46鹿児島県
ZZ1844：中央コンクリート製品（株）：BP他社プラント,130.9518,30.5776,46鹿児島県
ZZ1845：種子島小野田レミコン（株）：BP他社プラント,130.99318,30.71718,46鹿児島県
ZZ1846：知名コンクリート工業（株）：BP他社プラント,128.55881,27.33285,46鹿児島県
ZZ1847：鹿屋小野田レミコン（株）：BP他社プラント,130.92873,31.39296,46鹿児島県
ZZ1848：（有）大友生コン：BP他社プラント,129.33838,28.26514,46鹿児島県
ZZ1849：瀬戸内生コン（株）：BP他社プラント,129.32727,28.17498,46鹿児島県
ZZ1850：（有）瀬相コンクリート工業：BP他社プラント,129.24049,28.12425,46鹿児島県
ZZ1851：北大島コンクリート工業（株）　大和工場：BP他社プラント,129.42693,28.37631,46鹿児島県
ZZ1852：北大島コンクリート工業（株）　本社：BP他社プラント,129.58221,28.39506,46鹿児島県
ZZ1853：アクロスコンクリート工業（株）：BP他社プラント,130.69588,31.08878,46鹿児島県
ZZ1854：奄美コンクリート工業（株）：BP他社プラント,129.51932,28.41335,46鹿児島県
ZZ1855：鹿児島菱光コンクリート（株） 伊敷工場：BP他社プラント,130.51875,31.64014,46鹿児島県
ZZ1857：末吉生コンクリート（株）：BP他社プラント,131.02908,31.63611,46鹿児島県
ZZ1858：若草生コンクリート（株）　出水工場：BP他社プラント,130.3027,32.08045,46鹿児島県
ZZ1859：南州コンクリート工業（株）　吹上工場：BP他社プラント,130.37785,31.53571,46鹿児島県
ZZ1860：日新コンクリート工業（株）　大野工場：BP他社プラント,130.32898,31.47927,46鹿児島県
ZZ1862：南栄建設協同組合：BP他社プラント,128.41444,27.03745,46鹿児島県
ZZ1864：（株）渡辺組 鹿島生コン工場：BP他社プラント,129.7858,31.75808,46鹿児島県
ZZ1865：薩摩産業（株） 国分工場：BP他社プラント,130.80003,31.69759,46鹿児島県
ZZ1866：（株）中馬 CT大里工場：BP他社プラント,130.30898,31.67846,46鹿児島県
ZZ1867：（有）長崎産業　本社工場：BP他社プラント,130.12923,32.16118,46鹿児島県
ZZ1868：（有）長崎産業　獅子島工場：BP他社プラント,130.23708,32.27993,46鹿児島県
ZZ1869：NANSAY生コンクリート（株）：BP他社プラント,130.55734,31.59679,46鹿児島県
ZZ1876：南生建設（株）：BP他社プラント,130.547,31.59045,46鹿児島県
SN1920：桜島生コンクリート（株）：BP他社プラント　it's-B Fine　ITBF,130.61403,31.57359,46鹿児島県
SB3250：（株）頴娃コンクリート工業：DASH-H167EvoⅡ110T-(ITBP)　DSH-167,130.48619,31.24364,46鹿児島県
SB3302：熊毛生コンクリート（株）　安房工場：DASH-H167Pro90R-ITBF,130.65297,30.32981,46鹿児島県
SB2229：土佐屋生コンクリート（株）　鹿児島工場：ＲＡＩＶ－３００Ｐ－７ ITBP,130.52687,31.51731,46鹿児島県
SB2220：土佐屋生コンクリート（株）　国分工場：ＲＡⅢ－５６２Ｓ－６　DSF-167　ITBP,130.7467,31.71916,46鹿児島県
SB2116：共同コンクリート工業（株）：Ｍ１１Ｄ－５６２Ｓ－７　200N-167　ITBP,130.32176,32.09414,46鹿児島県
SB2126：南九州イワタ産業（株）　加世田工場：Ｍ９Ｄ－１５０Ｐ－７ｔ　200N-167　ITBP,130.34116,31.40417,46鹿児島県
SN1858：西日本興産（株）：セメントSS用操作盤シーケンサ入替,130.20857,31.85488,46鹿児島県
SN1206：（株）中薩　金峰工場：BP他社プラント　ＢＰ本体リニューアル(ミキサー、計量槽、操作盤他）　ＳＩＴＢ,130.40196,31.46554,46鹿児島県
SB2614：（株）日進商会　龍郷アサコン工場：ＮＲＡⅢ－２００Ｐ７　ITBP,129.5621,28.38054,46鹿児島県
SB2729：種子島協同コンクリート工業（株）　本社工場：ＮＲＡⅡ－１５０Ｐ－６　ITBP,130.90915,30.43728,46鹿児島県
SB2793：旭信興産根占工場・田代コンクリート工業有限責任事業組合：ＮＲＡⅢ－２５０Ｐ　ＳＩＴＢ,130.79593,31.20328,46鹿児島県
SN1260：長島コンクリート工業（株）　獅子島工場：ＴＢＰ－５００Ｔ FSF-500 ITBF,130.23708,32.27993,46鹿児島県
SN1900：鹿児島味岡生コンクリート（株）　第一工場春山：BP他社プラント　it's-B REAL　ITBR,130.45026,31.57878,46鹿児島県
SB6024：（株）土佐屋　コンクリート製品部　加治木工場：ＢＰＵ－Ｃ１００ＢＪ,130.65985,31.74146,46鹿児島県
SB6615：沖永良部生コンクリート（株）：Ｓ４Ｓ－１００Ｐ－５Ｔ,128.65671,27.4021,46鹿児島県
SB6756：（株）川辺コンクリート：Ｓ４Ｐｊ－１００Ｐ－５Ｔ,130.39967,31.41385,46鹿児島県
SB6654：土佐屋コンクリート工業（株）　出水工場：Ｔ－ＴＯＭ－５０Ｐ,130.29553,32.09506,46鹿児島県
SN1483：（株）ガイアテック　みゆき工場：BP他社プラント　骨材受入動力盤　ITBP,130.78867,31.71579,46鹿児島県
SB2909：南西コンクリート工業（株）　本社工場：ＤＡＳＨ－１６７Ｃ１－IＴＢ　ＤＥＬＤＡ,128.60416,27.3975,46鹿児島県
SB2930：旭信興産（株）　本社工場：ＤＡＳＨ－２７５Ｃ２－ＩＴＢ_ＭＣ　ＳＩＴＢ,130.86546,31.37111,46鹿児島県
SB2941：南国生コンクリート（株）　本社工場：DASH-275C2-ITB　ＳＩＴＢ,130.52425,31.51106,46鹿児島県
SB3155：土佐屋生コンクリート（株）　桜島工場：DASH-(167)EvoⅡ110H-(ITBP),130.65807,31.62321,46鹿児島県
SB3163：ガイア・NANSAY有限責任事業組合：DASH-N225EvoⅢ150T-TRIU　TRIU　200N-225,130.5271,31.51801,46鹿児島県
SB6694：共同コンクリート工業（株）　長島工場：Ｓ４Ｐ－１００Ｐ－５Ｔ　ITBP,130.16423,32.1156,46鹿児島県
SB3278：米盛建設（株）：DASH-H225ProⅠ90R-ITBF,130.96512,30.66631,46鹿児島県
SN2078：南国ガイアレミコン（株）：BP他社プラント　ITBF,130.416,31.65574,46鹿児島県
SB3177：土佐屋生コンクリート（株）　加治木工場：DASH-H167EvoⅡ095H-(ITBP)　DSH-167,130.66847,31.73131,46鹿児島県
SB5562：（有）フジスミ産業：ＢＰ１５０Ｐ×１,130.63351,32.03175,46鹿児島県
SB3116：南国生コンクリート（株）　南港工場：DASH-N275ＥｖｏⅢ150R-TRI　200N-275,130.55058,31.55143,46鹿児島県
SB3128：南国生コンクリート（株）　川内工場：DASH-N167M095T-TRI　200N-167,130.29507,31.81248,46鹿児島県
ZZ2419：薩摩コンクリート（株）　知覧工場：BP他社プラント,130.4986,31.39094,46鹿児島県
ZZ2420：（株）サンライト　工場：BP他社プラント,130.73691,31.77667,46鹿児島県
ZZ2421：瀬戸内生コン（株）　篠川工場：BP他社プラント,129.27454,28.20266,46鹿児島県
ZZ2422：（株）大菱　生コンクリート工場：BP他社プラント,130.63351,32.03175,46鹿児島県
ZZ2423：田代コンクリート工業（株）　工場：BP他社プラント,130.89861,31.16988,46鹿児島県
ZZ2424：南国生コンクリート（株）　谷山工場：BP他社プラント,130.52293,31.51167,46鹿児島県
ZZ2425：福地産業（株）　生コン工場（操業停止中）：BP他社プラント,130.77821,31.86004,46鹿児島県
ZZ2426：牧園生コンクリート（株）　牧園工場（操業停止中）：BP他社プラント,130.76485,31.90912,46鹿児島県
ZZ2427：（株）ムトウ　生コン工場：BP他社プラント,128.41977,27.04814,46鹿児島県
ZZ2428：柳田建設　工場：BP他社プラント,128.41977,27.04814,46鹿児島県
ZZ2853：（株）サンコー　有明砕石工場：BP他社プラント,131.04874,31.53333,46鹿児島県
ZZ2854：（株）センテイ：BP他社プラント,130.49429,31.59335,46鹿児島県
SN2021：（株）垂水生コン：BP他社プラント　it's-B Fine　ITBF,130.69563,31.48814,46鹿児島県
ZZ2932：（株）恋島コンクリート：BP他社プラント,130.23587,31.36749,46鹿児島県
SB2086：阿久根生コンクリート（株）　大口工場：Ｍ９Ｃ－５６２Ｓ－６ｔ　ITBP　200N-167,130.61516,32.05572,46鹿児島県
SB2672：（株）森栄生コン：NRAⅡ-10SV-150P-７ｔ　ITBR,130.98349,31.52197,46鹿児島県
SB2265：（株）比嘉建設：ＲＡＩｊ－１５０Ｐ－５　ITBP,129.94659,28.32108,46鹿児島県
SB2972：日研マテリアル（株）：DASH-275C2-ITB SITB,130.52293,31.51167,46鹿児島県
SB2996：五色産業（株）：DASH-175Evo2L-TRI,129.86748,31.83695,46鹿児島県
SB2840：（株）甑号：ＤＡＳＨ－１１０Ｂ１－ＩＴＢ,129.6944,31.64024,46鹿児島県
SB2184：（株）シートック　喜入工場：MC9Pj-150P-5T ITBJ,130.5332,31.38676,46鹿児島県
SB2749：渕上生コンクリート（株）：ＮＲＡⅡ－１５０Ｐ ITBF,128.99182,27.7413,46鹿児島県
SB2752：中野建設（株）　生コンクリート事業部：ＮＲＡⅢ－２００Ｐ－６ｔ ITBR,129.7164,31.67509,46鹿児島県
